t_s,x
243.200000,0.62348988
243.300000,0.76351861
243.400000,0.70832934
243.500000,0.59741097
243.600000,0.60753961
243.700000,0.81538380
243.800000,0.90591039
243.900000,0.75411307
244.000000,0.77009313
244.100000,0.83161768
244.200000,0.59744733
244.300000,0.85038554
244.400000,0.84369212
244.500000,1.11919314
244.600000,0.68044639
244.700000,0.68085825
244.800000,0.85977394
244.900000,0.86687969
245.000000,0.66344587
245.100000,0.70355048
245.200000,0.81124357
245.300000,0.59451298
245.400000,0.65719701
245.500000,0.71924918
245.600000,0.85216122
245.700000,0.61062772
245.800000,0.41712761
245.900000,0.40682928
246.000000,0.51300474
246.100000,0.50216634
246.200000,0.67057155
246.300000,0.51350196
246.400000,0.58639150
246.500000,0.55486803
246.600000,0.61050338
246.700000,0.86960319
246.800000,0.78571810
246.900000,0.69599802
247.000000,0.63852546
247.100000,0.63062246
247.200000,0.74037269
247.300000,0.76398658
247.400000,0.53181630
247.500000,0.68851630
247.600000,0.39621114
247.700000,0.71899354
247.800000,0.79611953
247.900000,0.63893250
248.000000,0.96050911
248.100000,0.53478657
248.200000,0.68041240
248.300000,0.64835814
248.400000,0.61535874
248.500000,0.60795350
248.600000,0.64317268
248.700000,0.75934873
248.800000,0.83717473
248.900000,0.62584768
249.000000,0.75867748
249.100000,0.53459750
249.200000,0.74705166
249.300000,0.51837228
249.400000,0.80092803
249.500000,0.98960402
249.600000,0.64919119
249.700000,0.35325693
249.800000,0.59266023
249.900000,0.85342224
250.000000,0.72883793
250.100000,0.68155058
250.200000,0.78347749
250.300000,0.72009646
250.400000,0.84074744
250.500000,0.79239408
250.600000,0.89049612
250.700000,0.71879526
250.800000,0.80946269
250.900000,0.61153304
251.000000,0.56569504
251.100000,0.91129285
251.200000,0.69525211
251.300000,0.77607224
251.400000,0.64396199
251.500000,0.52450324
251.600000,0.61345545
251.700000,0.82803373
251.800000,0.71618561
251.900000,0.38323159
252.000000,0.60870425
252.100000,0.90800630
252.200000,0.62190290
252.300000,0.37687930
252.400000,0.92928503
252.500000,0.73467548
252.600000,0.63890154
252.700000,0.59846080
252.800000,0.80809597
252.900000,0.56313221
253.000000,0.82284399
253.100000,0.72898619
253.200000,0.67800554
253.300000,0.65533919
253.400000,0.61139431
253.500000,0.79024888
253.600000,0.49821634
253.700000,0.36875626
253.800000,0.70520273
253.900000,0.70560778
254.000000,0.67915843
254.100000,0.67072676
254.200000,0.57052247
254.300000,0.74520472
254.400000,0.62694134
254.500000,0.55787998
254.600000,0.57741934
254.700000,0.91483200
254.800000,0.34443175
254.900000,0.67994218
255.000000,0.34373197
255.100000,0.58057622
255.200000,0.52024162
255.300000,0.25265959
255.400000,0.63366235
255.500000,0.51266803
255.600000,0.24480838
255.700000,0.67255838
255.800000,0.76701052
255.900000,0.79183714
256.000000,0.61738507
256.100000,0.56792356
256.200000,0.77315792
256.300000,0.80462662
256.400000,0.74596681
256.500000,0.46409006
256.600000,0.60310638
256.700000,0.63772204
256.800000,0.29178471
256.900000,0.63051409
257.000000,0.89609814
257.100000,0.66094090
257.200000,0.78467160
257.300000,0.58022596
257.400000,0.53979978
257.500000,0.61421065
257.600000,0.42050129
257.700000,0.37861420
257.800000,0.73709908
257.900000,0.74535563
258.000000,0.38925009
258.100000,0.67840232
258.200000,0.52679555
258.300000,0.61214431
258.400000,0.63722503
258.500000,0.69918442
258.600000,0.54589010
258.700000,0.74027909
258.800000,0.57200792
258.900000,0.59862022
259.000000,0.38989528
259.100000,0.82570767
259.200000,0.59036218
259.300000,0.64874565
259.400000,0.29764912
259.500000,0.42079936
259.600000,0.71516385
259.700000,0.58005908
259.800000,0.24404014
259.900000,0.67386377
260.000000,0.45314084
260.100000,0.74087683
260.200000,0.51216202
260.300000,0.56749953
260.400000,0.70427302
260.500000,0.41368617
260.600000,0.38354238
260.700000,0.52243980
260.800000,0.66385235
260.900000,0.34019269
261.000000,0.28379673
261.100000,0.65349532
261.200000,0.44916672
261.300000,0.49883748
261.400000,0.29349612
261.500000,0.46537251
261.600000,0.56835537
261.700000,0.69972221
261.800000,0.43264241
261.900000,0.78323774
262.000000,0.42675704
262.100000,0.43003194
262.200000,0.74021756
262.300000,0.54083670
262.400000,0.44456627
262.500000,0.51762295
262.600000,0.73689174
262.700000,0.73715865
262.800000,0.40028722
262.900000,0.48869198
263.000000,0.52196243
263.100000,0.35799984
263.200000,0.51961870
263.300000,0.50810630
263.400000,0.68941705
263.500000,0.69835328
263.600000,0.46394551
263.700000,0.46485582
263.800000,0.60380161
263.900000,0.42455315
264.000000,0.62210897
264.100000,0.53278358
264.200000,0.39349302
264.300000,0.38339095
264.400000,0.72761337
264.500000,0.50483003
264.600000,0.76506828
264.700000,0.45979248
264.800000,0.58687957
264.900000,0.90611913
265.000000,0.38498719
265.100000,0.26691110
265.200000,0.74444615
265.300000,0.42306570
265.400000,0.55239317
265.500000,0.46594373
265.600000,0.58453586
265.700000,0.40898893
265.800000,0.52387052
265.900000,0.62426076
266.000000,0.40015580
266.100000,0.43194008
266.200000,0.50572614
266.300000,0.36213059
266.400000,0.52373418
266.500000,0.60034408
266.600000,0.51904844
266.700000,0.55492224
266.800000,0.58845750
266.900000,0.48555056
267.000000,0.71009828
267.100000,0.82132348
267.200000,0.55755081
267.300000,0.68326690
267.400000,0.58082281
267.500000,0.69650148
267.600000,0.87696231
267.700000,0.71528626
267.800000,0.35902212
267.900000,0.70618177
268.000000,0.81383045
268.100000,0.59458376
268.200000,0.76241438
268.300000,0.52829456
268.400000,0.42289964
268.500000,0.66658685
268.600000,0.36815020
268.700000,0.61414694
268.800000,0.83880775
268.900000,0.34611452
269.000000,0.41956902
269.100000,0.44899712
269.200000,0.57690832
269.300000,0.52413493
269.400000,0.79785581
269.500000,0.72669280
269.600000,0.66215982
269.700000,0.60109340
269.800000,0.63907535
269.900000,0.47390434
270.000000,0.72766142
270.100000,0.41694638
270.200000,0.69033324
270.300000,0.76124934
270.400000,0.60929117
270.500000,0.56389593
270.600000,0.64895621
270.700000,0.16708092
270.800000,0.64975956
270.900000,0.58204844
271.000000,0.60462020
271.100000,0.70914648
271.200000,0.60134647
271.300000,0.43690832
271.400000,0.59098364
271.500000,0.61684345
271.600000,0.62460993
271.700000,0.61882142
271.800000,0.75346955
271.900000,0.43524927
272.000000,0.61808768
272.100000,0.78462173
272.200000,0.33260860
272.300000,0.61241105
272.400000,0.49617216
272.500000,0.51636576
272.600000,0.46445999
272.700000,0.58751793
272.800000,0.89247601
272.900000,0.44074847
273.000000,0.43128049
273.100000,0.38079965
273.200000,0.83047109
273.300000,0.48552462
273.400000,0.54825045
273.500000,0.49420674
273.600000,0.42406573
273.700000,0.51685740
273.800000,0.92572210
273.900000,0.76602887
274.000000,0.43350768
274.100000,0.65240720
274.200000,0.44720029
274.300000,0.30429146
274.400000,0.74502343
274.500000,0.75668605
274.600000,0.74855389
274.700000,0.52051024
274.800000,0.56210076
274.900000,0.70722974
275.000000,0.64995923
275.100000,0.50030562
275.200000,0.27979605
275.300000,0.55506717
275.400000,0.71466044
275.500000,0.39587884
275.600000,0.67118065
275.700000,0.60964638
275.800000,0.66746236
275.900000,0.68593354
276.000000,0.43894297
276.100000,0.32041174
276.200000,0.50986176
276.300000,0.72905815
276.400000,0.51431810
276.500000,0.47603259
276.600000,0.32555374
276.700000,0.86262911
276.800000,0.72017905
276.900000,0.71764049
277.000000,0.74034636
277.100000,0.68351631
277.200000,0.54311112
277.300000,0.56830088
277.400000,0.52753791
277.500000,1.00084929
277.600000,0.68667135
277.700000,0.53214008
277.800000,0.65704685
277.900000,0.44476908
278.000000,0.81162535
278.100000,0.48101191
278.200000,0.65540765
278.300000,0.74165617
278.400000,0.61906165
278.500000,0.57280719
278.600000,0.56985977
278.700000,0.55529324
278.800000,0.47461785
278.900000,0.49570898
279.000000,0.78361852
279.100000,0.53309329
279.200000,0.43112819
279.300000,0.48354187
279.400000,0.71348800
279.500000,0.64533961
279.600000,0.61152841
279.700000,0.50020744
279.800000,0.62379169
279.900000,0.43111076
280.000000,0.48987001
280.100000,0.67989958
280.200000,0.65322862
280.300000,0.35733888
280.400000,0.36355504
280.500000,0.52453738
280.600000,0.75841450
280.700000,0.21781457
280.800000,0.53692367
280.900000,0.29794163
281.000000,0.39694550
281.100000,0.43796162
281.200000,0.43024385
281.300000,0.44124437
281.400000,0.53001992
281.500000,0.44159568
281.600000,0.31079600
281.700000,0.67286314
281.800000,0.64931789
281.900000,0.65281343
282.000000,0.29244434
282.100000,0.56344717
282.200000,0.61607320
282.300000,0.34440527
282.400000,0.51736904
282.500000,0.48154176
282.600000,0.77296180
282.700000,0.79792357
282.800000,0.25929349
282.900000,0.87134327
283.000000,0.34384625
283.100000,0.62553111
283.200000,0.61498046
283.300000,0.32257500
283.400000,0.52916129
283.500000,0.44885749
283.600000,0.54958365
283.700000,0.50337303
283.800000,0.66557603
283.900000,0.49224149
284.000000,0.44710065
284.100000,0.63017823
284.200000,0.55057767
284.300000,0.57225871
284.400000,0.35289033
284.500000,0.27157189
284.600000,0.33653183
284.700000,0.33294485
284.800000,0.54569305
284.900000,0.58861542
285.000000,0.44247411
285.100000,0.68955351
285.200000,0.69683632
285.300000,0.53733704
285.400000,0.39812222
285.500000,0.77998273
285.600000,0.54599761
285.700000,0.58261156
285.800000,0.51034324
285.900000,0.42737940
286.000000,0.33655798
286.100000,0.65929916
286.200000,0.43827458
286.300000,1.01248115
286.400000,0.36243839
286.500000,0.35747913
286.600000,0.62002162
286.700000,0.77842480
286.800000,0.57626966
286.900000,0.65608110
287.000000,0.31110475
287.100000,0.47116928
287.200000,0.44058217
287.300000,0.33047297
287.400000,0.63484731
287.500000,0.29803709
287.600000,0.42216822
287.700000,0.53651516
287.800000,0.50979236
287.900000,0.67160179
288.000000,0.66476304
288.100000,0.75944194
288.200000,0.76192039
288.300000,0.80124929
288.400000,0.64921518
288.500000,0.68836933
288.600000,0.71427223
288.700000,0.64418963
288.800000,0.55036775
288.900000,0.56498279
289.000000,0.47892743
289.100000,0.67374712
289.200000,0.58850673
289.300000,0.48863654
289.400000,0.48250217
289.500000,0.40437957
289.600000,0.72949734
289.700000,0.59493431
289.800000,0.46213615
289.900000,0.72588737
290.000000,0.49687674
290.100000,0.35749830
290.200000,0.72262988
290.300000,0.49458978
290.400000,0.49635076
290.500000,0.55323533
290.600000,0.70987646
290.700000,0.53905981
290.800000,0.34711424
290.900000,0.61710785
291.000000,0.44357624
291.100000,0.78061667
291.200000,0.49331345
291.300000,0.15617825
291.400000,0.52764259
291.500000,0.75850653
291.600000,0.69845238
291.700000,0.73204790
291.800000,0.30632331
291.900000,0.58823125
292.000000,0.36090325
292.100000,0.50876429
292.200000,0.27455266
292.300000,0.37002129
292.400000,0.36680084
292.500000,0.61765779
292.600000,0.59583778
292.700000,0.52652093
292.800000,0.28299702
292.900000,0.45677311
293.000000,0.40715225
293.100000,0.65194484
293.200000,0.69513381
293.300000,0.68300319
293.400000,0.40915704
293.500000,0.13173367
293.600000,0.27862100
293.700000,0.75210162
293.800000,0.47321395
293.900000,0.40629707
294.000000,0.77204352
294.100000,0.70563833
294.200000,0.53276942
294.300000,0.46963643
294.400000,0.49541861
294.500000,0.56317090
294.600000,0.74333661
294.700000,0.59097881
294.800000,0.63146963
294.900000,0.69970894
295.000000,0.35578441
295.100000,0.65323865
295.200000,0.49917066
295.300000,0.17797030
295.400000,0.24244800
295.500000,0.43014636
295.600000,0.66887542
295.700000,0.62989750
295.800000,0.65135551
295.900000,0.89473303
296.000000,0.44312130
296.100000,0.62253761
296.200000,0.69032447
296.300000,0.53459969
296.400000,0.66208275
296.500000,0.40963960
296.600000,0.86868686
296.700000,0.55198046
296.800000,0.97794071
296.900000,0.67368355
297.000000,0.84405405
297.100000,0.65594166
297.200000,0.65835864
297.300000,0.58035244
297.400000,0.68856880
297.500000,0.72999391
297.600000,0.56032447
297.700000,0.65985203
297.800000,0.60132859
297.900000,1.01050876
298.000000,0.65923174
298.100000,0.90052956
298.200000,0.62851357
298.300000,0.70084860
298.400000,0.47854025
298.500000,0.62221370
298.600000,0.71929344
298.700000,0.93618270
298.800000,0.74205636
298.900000,0.91532854
299.000000,0.79562289
299.100000,0.93606091
299.200000,0.69320862
299.300000,1.06015260
299.400000,0.61631557
299.500000,0.55399737
299.600000,0.49750070
299.700000,1.02216099
299.800000,0.79944907
299.900000,0.64135031
300.000000,0.86317473
300.100000,0.79849351
300.200000,0.98827047
300.300000,0.46579334
300.400000,0.67309417
300.500000,0.62762655
300.600000,0.40784994
300.700000,0.87538970
300.800000,0.67360461
300.900000,0.82351941
301.000000,1.07162192
301.100000,0.66886738
301.200000,0.66572922
301.300000,0.75349715
301.400000,0.87206096
301.500000,0.65091011
301.600000,0.65533422
301.700000,0.91084984
301.800000,0.79119749
301.900000,0.42637540
302.000000,0.55166874
302.100000,0.94698769
302.200000,0.77782989
302.300000,0.58635883
302.400000,0.68247428
302.500000,0.71207269
302.600000,0.80075779
302.700000,0.49093586
302.800000,0.56791489
302.900000,0.74125760
303.000000,0.68070066
303.100000,0.77189697
303.200000,0.49250185
303.300000,0.72409921
303.400000,0.83455336
303.500000,0.74567410
303.600000,0.69128944
303.700000,0.65102030
303.800000,0.53601833
303.900000,0.68059891
304.000000,0.87116588
304.100000,0.65772006
304.200000,0.58168999
304.300000,0.64643568
304.400000,0.73390052
304.500000,0.65791812
304.600000,0.77588025
304.700000,0.79248006
304.800000,0.84492942
304.900000,0.91989832
305.000000,0.87511318
305.100000,0.59245533
305.200000,0.60879690
305.300000,0.73824038
305.400000,0.67665646
305.500000,0.58098001
305.600000,0.70004584
305.700000,0.69679952
305.800000,0.68887901
305.900000,0.75255360
306.000000,0.97929344
306.100000,0.83548935
306.200000,1.17808185
306.300000,0.81793186
306.400000,0.74782490
306.500000,0.79466893
306.600000,0.82758977
306.700000,0.85851620
306.800000,1.10505049
306.900000,0.67609002
307.000000,0.93976235
307.100000,0.84413387
307.200000,0.56096007
307.300000,0.93377822
307.400000,1.00667424
307.500000,0.68704361
307.600000,0.81022974
307.700000,0.54696574
307.800000,0.63553661
307.900000,0.99825455
308.000000,0.77648035
308.100000,0.67889238
308.200000,0.88712130
308.300000,0.77528594
308.400000,0.78080188
308.500000,0.96644131
308.600000,0.67604851
308.700000,0.71759090
308.800000,0.87901833
308.900000,1.00861303
309.000000,1.04155597
309.100000,0.76465430
309.200000,0.99420437
309.300000,0.72916568
309.400000,1.11443132
309.500000,0.65762965
309.600000,1.03921507
309.700000,0.72990170
309.800000,1.12203459
309.900000,0.92387062
310.000000,0.67598304
310.100000,0.72785204
310.200000,0.91128064
310.300000,0.96205554
310.400000,0.80377237
310.500000,0.83000580
310.600000,0.94357037
310.700000,0.85053025
310.800000,0.63050224
310.900000,0.69286223
311.000000,0.86561519
311.100000,1.02190722
311.200000,1.07372257
311.300000,0.94879260
311.400000,0.87141542
311.500000,0.92716536
311.600000,0.71702246
311.700000,0.78912454
311.800000,0.67711913
311.900000,0.59573776
312.000000,0.81437586
312.100000,0.78777339
312.200000,0.86213313
312.300000,0.83045842
312.400000,0.79280716
312.500000,0.83917646
312.600000,0.75626412
312.700000,0.82246536
312.800000,0.64222458
312.900000,0.80803154
313.000000,0.83774621
313.100000,0.64356461
313.200000,0.74060584
313.300000,0.65036944
313.400000,0.66093235
313.500000,0.58397935
313.600000,0.92917351
313.700000,0.89108681
313.800000,0.81648034
313.900000,1.04580062
314.000000,0.74164368
314.100000,1.22535129
314.200000,0.75857046
314.300000,0.82756290
314.400000,0.74286242
314.500000,0.84713177
314.600000,0.92172758
314.700000,0.75125757
314.800000,1.02145391
314.900000,0.79647845
315.000000,0.78548960
315.100000,0.61375053
315.200000,0.82381254
315.300000,0.73497776
315.400000,0.65227844
315.500000,0.62141300
315.600000,1.12711892
315.700000,0.68567827
315.800000,0.50793713
315.900000,0.61813960
316.000000,0.73528996
316.100000,0.81645234
316.200000,0.83442896
316.300000,0.84026680
316.400000,0.64297890
316.500000,0.80503127
316.600000,0.63619257
316.700000,0.66967195
316.800000,0.63168289
316.900000,0.59619506
317.000000,0.92766554
317.100000,0.87877727
317.200000,0.94439523
317.300000,0.80951279
317.400000,0.92699326
317.500000,0.55440455
317.600000,0.93058937
317.700000,0.83327692
317.800000,0.88863427
317.900000,0.84455268
318.000000,0.66549421
318.100000,0.58586738
318.200000,0.69494313
318.300000,0.90037984
318.400000,0.90784384
318.500000,0.59382975
318.600000,0.66690481
318.700000,0.70615758
318.800000,0.74236801
318.900000,0.59824402
319.000000,0.58454629
319.100000,0.69311697
319.200000,0.82211610
319.300000,0.64476359
319.400000,0.82585059
319.500000,0.99185272
319.600000,0.63554428
319.700000,0.80456788
319.800000,0.97902010
319.900000,0.76586987
320.000000,0.73992063
320.100000,1.01761465
320.200000,0.79780723
320.300000,1.01032697
320.400000,0.91102409
320.500000,0.78812667
320.600000,0.90490489
320.700000,0.87965568
320.800000,0.98424359
320.900000,0.74365314
321.000000,0.83603316
321.100000,0.79890775
321.200000,0.90505173
321.300000,0.64235350
321.400000,0.93846355
321.500000,0.87547669
321.600000,0.60827495
321.700000,0.98923437
321.800000,1.13737014
321.900000,0.95240193
322.000000,1.00165151
322.100000,0.79843170
322.200000,0.52521615
322.300000,0.49455498
322.400000,0.77877635
322.500000,0.63824119
322.600000,0.60747868
322.700000,0.74527789
322.800000,0.86291616
322.900000,0.56937739
323.000000,0.72809523
323.100000,1.01653305
323.200000,0.61637218
323.300000,0.92195055
323.400000,0.71961157
323.500000,0.90417853
323.600000,0.98258741
323.700000,0.95291530
323.800000,0.97627548
323.900000,0.68325509
324.000000,1.04346338
324.100000,0.73629505
324.200000,0.89737031
324.300000,0.88484022
324.400000,0.90417234
324.500000,0.89001226
324.600000,0.71059772
324.700000,0.63537750
324.800000,0.97544479
324.900000,0.85023903
325.000000,1.01027156
325.100000,0.82702597
325.200000,0.62941007
325.300000,0.99261273
325.400000,0.80864724
325.500000,0.91430506
325.600000,0.74046198
325.700000,1.08497168
325.800000,0.70931019
325.900000,0.77782932
326.000000,0.84639097
326.100000,0.66217410
326.200000,0.85952633
326.300000,1.05985279
326.400000,0.73779219
326.500000,0.86581639
326.600000,0.38863871
326.700000,0.81010038
326.800000,0.76855243
326.900000,0.69374333
327.000000,0.97350790
327.100000,0.76796818
327.200000,0.80653493
327.300000,0.78441195
327.400000,0.56177090
327.500000,0.68683008
327.600000,0.98428916
327.700000,0.51317911
327.800000,0.71232456
327.900000,0.75866348
328.000000,1.06745033
328.100000,0.89879150
328.200000,0.68382701
328.300000,0.96006134
328.400000,0.65253379
328.500000,0.90551949
328.600000,0.55133004
328.700000,0.91100429
328.800000,0.70224245
328.900000,0.60700736
329.000000,0.73712742
329.100000,0.81379915
329.200000,0.68122041
329.300000,0.83749780
329.400000,0.65218821
329.500000,0.83145570
329.600000,0.79585158
329.700000,0.72502337
329.800000,0.65190623
329.900000,0.74108111
330.000000,0.80781704
330.100000,1.02550000
330.200000,0.84803318
330.300000,0.85379162
330.400000,1.17293972
330.500000,0.80568218
330.600000,0.78326897
330.700000,0.80530148
330.800000,0.58206787
330.900000,0.66361035
331.000000,0.63163828
331.100000,0.79777517
331.200000,0.64134041
331.300000,0.69115115
331.400000,0.84331325
331.500000,0.79878772
331.600000,0.63946827
331.700000,0.57437101
331.800000,0.82421890
331.900000,0.75421251
332.000000,0.39451293
332.100000,0.57951034
332.200000,0.64784435
332.300000,0.72473648
332.400000,0.74705901
332.500000,0.65139889
332.600000,0.70325040
332.700000,0.62754859
332.800000,0.51939060
332.900000,0.56398300
333.000000,0.61199244
333.100000,0.60003148
333.200000,0.32045825
333.300000,0.55631086
333.400000,0.61579098
333.500000,0.58142884
333.600000,0.60400448
333.700000,0.72332016
333.800000,0.47657043
333.900000,0.36803216
334.000000,0.57301904
334.100000,0.74125829
334.200000,0.87089172
334.300000,0.74922074
334.400000,0.40138324
334.500000,0.58173785
334.600000,0.66144678
334.700000,0.63628706
334.800000,0.68929030
334.900000,0.48396692
335.000000,0.63385906
335.100000,0.70219513
335.200000,0.77666058
335.300000,0.53210507
335.400000,0.57320837
335.500000,0.20619998
335.600000,0.52777335
335.700000,0.52378739
335.800000,0.44565164
335.900000,0.62755290
336.000000,0.61201412
336.100000,0.27468361
336.200000,0.63823004
336.300000,0.46608587
336.400000,0.68245879
336.500000,0.41553680
336.600000,0.62496669
336.700000,0.56846148
336.800000,0.65790319
336.900000,0.63654506
337.000000,0.57482304
337.100000,0.39279334
337.200000,0.40350050
337.300000,0.54702480
337.400000,0.63575511
337.500000,0.55033675
337.600000,0.72782703
337.700000,0.58465284
337.800000,0.49653683
337.900000,0.60726042
338.000000,0.67063826
338.100000,0.68772235
338.200000,0.89232120
338.300000,0.50340065
338.400000,0.60430758
338.500000,0.67780623
338.600000,0.61184914
338.700000,0.50413329
338.800000,0.34219039
338.900000,0.50207305
339.000000,0.42328635
339.100000,0.33695898
339.200000,0.47413506
339.300000,0.43449526
339.400000,0.66320159
339.500000,0.66340313
339.600000,0.42257856
339.700000,0.49701172
339.800000,0.24434746
339.900000,0.46709708
340.000000,0.61790863
340.100000,0.68450055
340.200000,0.44770085
340.300000,0.69100953
340.400000,0.31717087
340.500000,0.33137411
340.600000,0.61837005
340.700000,0.76199358
340.800000,0.58816607
340.900000,0.49944227
341.000000,0.15422053
341.100000,0.17057792
341.200000,0.48443131
341.300000,0.40209336
341.400000,0.30162818
341.500000,0.46283011
341.600000,0.47394168
341.700000,0.60029392
341.800000,0.49070735
341.900000,0.65293858
342.000000,0.47943210
342.100000,0.45892610
342.200000,0.64114589
342.300000,0.31675764
342.400000,0.85409155
342.500000,0.49280362
342.600000,0.49887358
342.700000,0.52627962
342.800000,0.72284650
342.900000,0.57808881
343.000000,0.21299577
343.100000,0.66938527
343.200000,0.41492586
343.300000,0.50281849
343.400000,0.29111278
343.500000,0.55415286
343.600000,0.35959867
343.700000,0.49101866
343.800000,0.43849530
343.900000,0.77535880
344.000000,0.82140638
344.100000,0.53500484
344.200000,0.52205667
344.300000,0.45415272
344.400000,0.66443272
344.500000,0.44450338
344.600000,0.42586969
344.700000,0.62887492
344.800000,0.38468174
344.900000,0.47893337
345.000000,0.25104618
345.100000,0.59122568
345.200000,0.78587883
345.300000,0.60864540
345.400000,0.72309976
345.500000,0.38519454
345.600000,0.54922572
345.700000,0.38040575
345.800000,0.49681225
345.900000,0.64882143
346.000000,0.54567806
346.100000,0.33693359
346.200000,0.34590056
346.300000,0.34073610
346.400000,0.62665548
346.500000,0.85526708
346.600000,0.74041777
346.700000,0.24746503
346.800000,0.73917759
346.900000,0.64903870
347.000000,0.26902570
347.100000,0.45859513
347.200000,0.68365506
347.300000,0.60860442
347.400000,0.29854072
347.500000,0.59427194
347.600000,0.17539771
347.700000,0.46809643
347.800000,0.67210365
347.900000,0.50191702
348.000000,0.42315042
348.100000,0.63118390
348.200000,0.66018760
348.300000,0.71030486
348.400000,0.65803670
348.500000,0.70043043
348.600000,0.65622504
348.700000,0.56473862
348.800000,0.55179527
348.900000,0.49734515
349.000000,0.35972759
349.100000,0.38667571
349.200000,0.47350938
349.300000,0.57580604
349.400000,0.74428631
349.500000,0.53570811
349.600000,0.69398018
349.700000,0.70037465
349.800000,0.50328233
349.900000,0.61164975
350.000000,0.48581196
350.100000,0.68772867
350.200000,0.58009946
350.300000,0.31731399
350.400000,0.52322554
350.500000,0.72848762
350.600000,0.46436400
350.700000,0.55868071
350.800000,0.56695906
350.900000,0.33860391
351.000000,0.56875706
351.100000,0.26914766
351.200000,0.40661303
351.300000,0.66166764
351.400000,0.55290602
351.500000,0.44891964
351.600000,0.57578005
351.700000,0.49355852
351.800000,0.48597937
351.900000,0.57453125
352.000000,0.38288460
352.100000,0.50808581
352.200000,0.45219493
352.300000,0.27773372
352.400000,0.38654117
352.500000,0.75670142
352.600000,0.57724804
352.700000,0.32501311
352.800000,0.28257555
352.900000,0.49691818
353.000000,0.75168291
353.100000,0.46930761
353.200000,0.69115942
353.300000,0.54432243
353.400000,0.57461720
353.500000,0.28149759
353.600000,0.61796603
353.700000,0.42137674
353.800000,0.61266126
353.900000,0.36060934
354.000000,0.53090537
354.100000,0.56515497
354.200000,0.48438686
354.300000,0.57110954
354.400000,0.46627937
354.500000,0.41925272
354.600000,0.74150782
354.700000,0.64820389
354.800000,0.38225953
354.900000,0.59642496
355.000000,0.37339287
355.100000,0.32364565
355.200000,0.65479814
355.300000,0.22156528
355.400000,0.58024788
355.500000,0.38501851
355.600000,0.39101841
355.700000,0.48348231
355.800000,0.51685785
355.900000,0.29919271
356.000000,0.51756654
356.100000,0.42201624
356.200000,0.21706577
356.300000,0.38282209
356.400000,0.60608514
356.500000,0.66125986
356.600000,0.50997615
356.700000,0.21344575
356.800000,0.45913961
356.900000,0.52613579
357.000000,0.50582930
357.100000,0.50644208
357.200000,0.45436169
357.300000,0.41478336
357.400000,0.33696628
357.500000,0.15839719
357.600000,0.50652672
357.700000,0.47628070
357.800000,0.53238876
357.900000,0.23279029
358.000000,0.52777504
358.100000,0.73175002
358.200000,0.43056114
358.300000,0.40060509
358.400000,0.45282008
358.500000,0.71776707
358.600000,0.25799545
358.700000,0.41971117
358.800000,0.26038807
358.900000,0.28011319
359.000000,0.35771407
359.100000,0.57335091
359.200000,0.64453959
359.300000,0.43222347
359.400000,0.31153519
359.500000,0.73635386
359.600000,0.28471115
359.700000,0.27213709
359.800000,0.10144236
359.900000,0.58854430
360.000000,0.51712722
360.100000,0.76877356
360.200000,0.19181123
360.300000,0.62686737
360.400000,0.41259113
360.500000,0.52035805
360.600000,0.12328231
360.700000,0.58709820
360.800000,0.48601651
360.900000,0.35734190
361.000000,0.48107957
361.100000,0.25559878
361.200000,0.27680408
361.300000,0.28340493
361.400000,0.06830712
361.500000,0.48791703
361.600000,0.55518868
361.700000,0.26289851
361.800000,0.41171449
361.900000,0.30582742
362.000000,0.41063501
362.100000,0.28076938
362.200000,0.24118042
362.300000,0.51481223
362.400000,0.33180046
362.500000,0.64680494
362.600000,0.35708715
362.700000,0.18649521
362.800000,0.50565233
362.900000,0.43571078
363.000000,0.44757157
363.100000,0.53506640
363.200000,0.26640541
363.300000,0.33228550
363.400000,0.32220397
363.500000,0.15282513
363.600000,0.29552845
363.700000,0.52394547
363.800000,0.37723049
363.900000,0.12805225
364.000000,0.10958677
364.100000,0.58750128
364.200000,0.32398935
364.300000,0.24722780
364.400000,0.29611786
364.500000,0.12249531
364.600000,0.53305859
364.700000,0.26597287
364.800000,0.50047868
364.900000,0.30045404
365.000000,0.51744700
365.100000,0.34904892
365.200000,0.42300872
365.300000,0.38891181
365.400000,0.36633744
365.500000,0.32732855
365.600000,0.21588757
365.700000,0.53803170
365.800000,0.11847310
365.900000,0.25182335
366.000000,0.25977393
366.100000,0.32065185
366.200000,0.18942499
366.300000,0.27788356
366.400000,0.20700619
366.500000,-0.01633721
366.600000,0.21550840
366.700000,0.05480025
366.800000,-0.02320481
366.900000,0.25708733
367.000000,0.31644761
367.100000,0.30499606
367.200000,0.31407324
367.300000,-0.06154959
367.400000,0.03899696
367.500000,0.53275221
367.600000,0.07680303
367.700000,0.33827627
367.800000,0.14256507
367.900000,0.24431053
368.000000,0.16805108
368.100000,0.33438728
368.200000,0.26995582
368.300000,0.18641649
368.400000,0.09940555
368.500000,0.29488057
368.600000,0.07064950
368.700000,0.31392029
368.800000,0.63043967
368.900000,0.46485507
369.000000,0.36750185
369.100000,0.25413175
369.200000,-0.02779589
369.300000,0.06047689
369.400000,0.44583345
369.500000,0.11641296
369.600000,0.12812110
369.700000,0.20333725
369.800000,0.08299618
369.900000,0.04398741
370.000000,0.21356584
370.100000,0.05668625
370.200000,0.09663324
